LifeDiff,WinProb,CI_low,CI_high
-16.2,0.014127839408490146,0.0013056884377710654,0.0771648328031366
-16.067999999999998,0.014602268807123849,0.0013793095024316217,0.07855382073369507
-15.936,0.015092386204738965,0.0014570756725285458,0.08024689765593321
-15.803999999999998,0.01559869372316719,0.0015392196314316063,0.08197321934587738
-15.671999999999999,0.016121708421916483,0.0016259870428190562,0.08373329781549896
-15.54,0.016661962664670862,0.00171763726535549,0.08552764683049788
-15.408,0.01722000448922542,0.0018144441056218142,0.08735290465481317
-15.276,0.017796397980429344,0.0019166966112162396,0.0892103025117384
-15.143999999999998,0.01839172364566477,0.0020247906238186806,0.09110327334156586
-15.011999999999999,0.019006578792342476,0.002139032460182601,0.09303232995868646
-14.879999999999999,0.019641577906845883,0.0022597056091312245,0.09488720532242907
-14.748,0.020297353034301448,0.0023748669137143947,0.0965894163526739
-14.616,0.0209745541584975,0.0024932121726048383,0.0982794964330232
-14.483999999999998,0.021673849581214804,0.002617443679700228,0.09978981609807226
