ScoreDiff_P4,Map,WinProb_Team1,CI_low,CI_high
-157.1,Slums,0.0138185428343429,0.0033146104622228,0.0449056081904479
-155.654,Slums,0.0143406900143193,0.0034798893422395,0.0461487233884231
-154.208,Slums,0.0148822692979202,0.0036534426725791,0.0473847989800243
-152.762,Slums,0.0154439809718635,0.0038356183706431,0.0486522204490388
-151.316,Slums,0.0160265488008509,0.0040268414038893,0.0500475005707997
-149.87,Slums,0.0166307206785385,0.0042275573372673,0.0514621283971497
-148.424,Slums,0.0172572692856226,0.0044382332959717,0.0528804655972752
-146.978,Slums,0.017906992754097,0.0046593589695312,0.0543356588419965
-145.53199999999998,Slums,0.0185807153366385,0.0048914476586218,0.0558285412834872
-144.08599999999998,Slums,0.0192792880799483,0.0051350373659982,0.0574854472836992
-142.64,Slums,0.0200035895007611,0.0053819773600059,0.0592894391158809
-141.194,Slums,0.02075452626309,0.0056273836926744,0.0608046424605424
-139.748,Slums,0.0215330338551371,0.0058839156754244,0.0628016120786418
-138.302,Slums,0.0223400772641435,0.0061520716143791,0.064774957035281
-136.856,Slums,0.0231766516472918,0.006432371563205,0.0664366802157552
-135.41,Slums,0.0240437829965986,0.0067253582186598,0.0681356003796295
-133.964,Slums,0.0249425287955552,0.0070315978479425,0.0698747323783035
-132.518,Slums,0.0258739786650779,0.0073743007910404,0.0716548605730576
-131.072,Slums,0.0268392549961272,0.0077373023036452,0.0737862240600014
-129.626,Slums,0.0278395135661411,0.0081295250345895,0.0760155917134037
-128.18,Slums,0.0288759441361975,0.0085617603141702,0.078302882408718
-126.734,Slums,0.0299497710255894,0.0090167713079811,0.0806344632262951
-125.288,Slums,0.0310622536602445,0.0094957355042211,0.0825876105391375
-123.842,Slums,0.0322146870911622,0.0099998887901632,0.0845837787205573
-122.396,Slums,0.0334084024787731,0.0105305280771138,0.0866237037604998
-120.95,Slums,0.0346447675388425,0.0110890140130764,0.088703519815519
-119.504,Slums,0.0359251869452519,0.0116767737824441,0.0908270279093077
-118.058,Slums,0.0372511026846899,0.0122811347606945,0.0936600693893923
-116.612,Slums,0.0386239943579751,0.0128879591478169,0.0966360771587035
-115.166,Slums,0.0400453794224173,0.0135243568841796,0.0996962965371262
-113.72,Slums,0.0415168133692978,0.0141917277101975,0.1028424448638561
-112.274,Slums,0.0430398898302186,0.0148915334264377,0.1060762315240915
-110.828,Slums,0.0446162406057381,0.0155943091645982,0.1091350878241442
-109.382,Slums,0.0462475356093688,0.0162784027242096,0.1125773173057704
-107.936,Slums,0.0479354827196799,0.0169457926620678,0.1155013409873112
-106.49,Slums,0.0496818275329044,0.0178146830140844,0.1182565006143846
-105.044,Slums,0.0514883530081231,0.0186170479722036,0.1210422301118465
-103.598,Slums,0.0533568789967652,0.0194533777158688,0.1241918895285664
-102.152,Slums,0.0552892616478557,0.0202367849327411,0.1274247528357526
-100.706,Slums,0.05728739268013,0.0210921335473702,0.130582019795455
-99.26,Slums,0.0593531985118545,0.0221104816618752,0.1336327195666207
-97.814,Slums,0.0614886392389264,0.0231768685256798,0.136741019671031
-96.368,Slums,0.0636957074515891,0.0242447355825696,0.1399095483399283
-94.922,Slums,0.0659764268798913,0.0253347554252931,0.1437940181205901
-93.476,Slums,0.0683328508578505,0.0264724612919765,0.1465269880340804
-92.03,Slums,0.0707670605961553,0.0276387909564032,0.1513641330503875
-90.584,Slums,0.0732811632531623,0.0289007593633794,0.1552456072188461
-89.13799999999999,Slums,0.0758772897939248,0.0301916921648157,0.1590184645412612
-87.692,Slums,0.0785575926270318,0.0315572489957342,0.1628653360944901
-86.246,Slums,0.08132424300915,0.0330847500476175,0.166786814179794
-84.8,Slums,0.0841794282073533,0.0346835522193171,0.1707834525715975
-83.354,Slums,0.0871253484096062,0.0363567226486194,0.1749653432475391
-81.908,Slums,0.0901642133741385,0.0381089471275663,0.1806610591856978
-80.462,Slums,0.0932982388089321,0.0399477760544565,0.1859808144228249
-79.01599999999999,Slums,0.0965296424731293,0.041875654842893,0.1927469662938626
-77.57,Slums,0.0998606399928863,0.0436413250763813,0.1993141586105088
-76.124,Slums,0.1032934403850402,0.0457432744125706,0.2031746894143345
-74.678,Slums,0.1068302412829347,0.047964492689623,0.2070441443623358
-73.232,Slums,0.1104732238598814,0.0501089937092013,0.2109677818247607
-71.786,Slums,0.1142245474470105,0.0521864372678874,0.2149456195711883
-70.34,Slums,0.1180863438437067,0.0546622947221918,0.2200152016923157
-68.89399999999999,Slums,0.1220607113204284,0.0570844169706402,0.2257000766747272
-67.448,Slums,0.1261497083154852,0.0596137744808583,0.2320387762163654
-66.002,Slums,0.130355346829296,0.0622478111832576,0.2387007119635883
-64.556,Slums,0.1346795855217682,0.0649901940293951,0.2454832960012888
-63.11,Slums,0.139124322520735,0.0678508429987581,0.2521605909902729
-61.664,Slums,0.1436913879518524,0.0708977468501152,0.2591460613518044
-60.218,Slums,0.1483825362029882,0.0743812062200677,0.2662495826609109
-58.77199999999999,Slums,0.1531994379389213,0.0771225539971636,0.2729670698112367
-57.32599999999999,Slums,0.1581436718851088,0.0803481227850597,0.2794167333125441
-55.879999999999995,Slums,0.1632167164023451,0.0834849624910606,0.2863127540373997
-54.434,Slums,0.168419940877323,0.0864675639111758,0.2933444580457113
-52.988,Slums,0.1737545969573898,0.0893959686645578,0.2996828758376822
-51.542,Slums,0.1792218096611429,0.0931562867088803,0.3068206643800287
-50.096,Slums,0.184822568399909,0.0974426103971931,0.3150659054075915
-48.64999999999999,Slums,0.1905577179485586,0.101931156596319,0.3233983481872177
