ScoreDiff_P4,Map,WinProb_Team1,CI_low,CI_high
-47.20399999999999,Summit,0.2069085550681957,0.0825125745147885,0.3927349250519916
-45.758,Summit,0.2131498447748817,0.0853379106563986,0.4005053348657865
-44.312,Summit,0.2195272880332144,0.0891113135537106,0.4113293126752487
-42.866,Summit,0.2260407289577805,0.0924975591501812,0.4228045112597174
-41.42,Summit,0.2326898084500793,0.0957502051148806,0.431969851977023
-39.974,Summit,0.2394739564251159,0.0991047680394658,0.4411336610350242
-38.52799999999999,Summit,0.2463923844516705,0.102563556170682,0.4503377509553228
-37.081999999999994,Summit,0.2534440788698711,0.1061288668713403,0.4596080694168895
-35.635999999999996,Summit,0.2606277944504213,0.1098123310526539,0.4708724238296483
-34.19,Summit,0.2679420486599997,0.1138325473960522,0.4825441040918107
-32.744,Summit,0.2753851165969319,0.1176370076535012,0.4941205811561028
