ScoreDiff_P4,Map,WinProb_Team1,CI_low,CI_high
-52.988,Hacienda,0.2538691473482333,0.0943109973623276,0.4803389849575516
-51.542,Hacienda,0.2610606981001043,0.0981413292318425,0.4868615566340881
-50.096,Hacienda,0.2683826913781082,0.1028769868305246,0.4934553756426063
-48.64999999999999,Hacienda,0.2758333876702821,0.1064592615854853,0.500054183027505
-47.20399999999999,Hacienda,0.2834108005313205,0.1103691888588939,0.5070754140074906
-45.758,Hacienda,0.2911126930954684,0.114743042019368,0.5177792511221807
-44.312,Hacienda,0.2989365754462948,0.1199210153451675,0.5285627598024001
-42.866,Hacienda,0.3068797028988312,0.1253364685179872,0.5393105471631868
-41.42,Hacienda,0.3149390752456133,0.1310353211818502,0.547176318587401
-39.974,Hacienda,0.3231114370134901,0.1367843603794877,0.5549054076391681
