ScoreDiff_P4,WinProb_Team1,CI_low,CI_high
-29.85799999999999,0.30558534958687833,0.1289959273655401,0.50623346685131
-28.483999999999995,0.3127678133605182,0.13456470665886214,0.5139645046408206
-27.11,0.3200412895039063,0.14033560955335836,0.5220449762367401
-25.73599999999999,0.3274033290882744,0.14624851954251908,0.5308156155057562
-24.361999999999995,0.3348513218629161,0.15155248400996832,0.5414007500677684
-22.988,0.3423824979859824,0.15701392363920472,0.549165286838064
-21.61399999999999,0.34999393033113435,0.16263446365967246,0.5568193117160721
-20.239999999999995,0.3576825373780448,0.1681616799143797,0.5652976637058718
-18.866,0.3654450866913988,0.17280094396785695,0.5744377295735765
-17.49199999999999,0.37327819898952375,0.17754119401553245,0.583715279121277
-16.117999999999995,0.38117835280012824,0.18241150326281674,0.592413010011874
-14.744,0.3891418896968556,0.18940320900514704,0.6000595246237419
